id,created_at,station,start_time,end_time,crowd_level
136452,2025-04-16 21:00:18.388708,CC26,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136453,2025-04-16 21:00:18.388708,CC27,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136454,2025-04-16 21:00:18.388708,CC28,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136455,2025-04-16 21:00:18.388708,CC29,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136456,2025-04-16 21:00:18.388708,CC3,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136457,2025-04-16 21:00:18.388708,CC4,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136458,2025-04-16 21:00:18.388708,CC5,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136459,2025-04-16 21:00:18.388708,CC6,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136460,2025-04-16 21:00:18.388708,CC7,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136461,2025-04-16 21:00:18.388708,CC8,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136462,2025-04-16 21:00:18.388708,CC9,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136463,2025-04-16 21:00:18.388708,CE1,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136464,2025-04-16 21:00:18.388708,CE2,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136465,2025-04-16 21:00:18.388708,CG1,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136466,2025-04-16 21:00:18.388708,CG2,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136467,2025-04-16 21:00:18.388708,DT1,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136468,2025-04-16 21:00:18.388708,DT10,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136469,2025-04-16 21:00:18.388708,DT11,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136470,2025-04-16 21:00:18.388708,DT12,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136471,2025-04-16 21:00:18.388708,DT13,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136472,2025-04-16 21:00:18.388708,DT14,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136473,2025-04-16 21:00:18.388708,DT15,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136474,2025-04-16 21:00:18.388708,DT16,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136475,2025-04-16 21:00:18.388708,DT17,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136476,2025-04-16 21:00:18.388708,DT18,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136477,2025-04-16 21:00:18.388708,DT19,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136478,2025-04-16 21:00:18.388708,DT2,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136479,2025-04-16 21:00:18.388708,DT20,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136480,2025-04-16 21:00:18.388708,DT21,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136481,2025-04-16 21:00:18.388708,DT22,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136482,2025-04-16 21:00:18.388708,DT23,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136483,2025-04-16 21:00:18.388708,DT24,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136484,2025-04-16 21:00:18.388708,DT25,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136485,2025-04-16 21:00:18.388708,DT26,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136486,2025-04-16 21:00:18.388708,DT27,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136487,2025-04-16 21:00:18.388708,DT28,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136488,2025-04-16 21:00:18.388708,DT29,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136489,2025-04-16 21:00:18.388708,DT3,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136490,2025-04-16 21:00:18.388708,DT30,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136491,2025-04-16 21:00:18.388708,DT31,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136492,2025-04-16 21:00:18.388708,DT32,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136493,2025-04-16 21:00:18.388708,DT33,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136494,2025-04-16 21:00:18.388708,DT34,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136495,2025-04-16 21:00:18.388708,DT35,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136496,2025-04-16 21:00:18.388708,DT5,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136497,2025-04-16 21:00:18.388708,DT6,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136498,2025-04-16 21:00:18.388708,DT7,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136499,2025-04-16 21:00:18.388708,DT8,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136500,2025-04-16 21:00:18.388708,DT9,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136501,2025-04-16 21:00:18.388708,EW1,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136502,2025-04-16 21:00:18.388708,EW10,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136503,2025-04-16 21:00:18.388708,EW11,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136504,2025-04-16 21:00:18.388708,EW12,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136505,2025-04-16 21:00:18.388708,EW13,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136506,2025-04-16 21:00:18.388708,EW14,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136507,2025-04-16 21:00:18.388708,EW15,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136508,2025-04-16 21:00:18.388708,EW16,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136509,2025-04-16 21:00:18.388708,EW17,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136510,2025-04-16 21:00:18.388708,EW18,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136511,2025-04-16 21:00:18.388708,EW19,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136512,2025-04-16 21:00:18.388708,EW2,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136513,2025-04-16 21:00:18.388708,EW20,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136514,2025-04-16 21:00:18.388708,EW21,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136515,2025-04-16 21:00:18.388708,EW22,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136516,2025-04-16 21:00:18.388708,EW23,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136517,2025-04-16 21:00:18.388708,EW24,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136518,2025-04-16 21:00:18.388708,EW25,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136519,2025-04-16 21:00:18.388708,EW26,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136520,2025-04-16 21:00:18.388708,EW27,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136521,2025-04-16 21:00:18.388708,EW28,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136522,2025-04-16 21:00:18.388708,EW29,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136523,2025-04-16 21:00:18.388708,EW3,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136524,2025-04-16 21:00:18.388708,EW30,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136525,2025-04-16 21:00:18.388708,EW31,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136526,2025-04-16 21:00:18.388708,EW32,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136527,2025-04-16 21:00:18.388708,EW33,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136528,2025-04-16 21:00:18.388708,EW4,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136529,2025-04-16 21:00:18.388708,EW5,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136530,2025-04-16 21:00:18.388708,EW6,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136531,2025-04-16 21:00:18.388708,EW7,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136532,2025-04-16 21:00:18.388708,EW8,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136533,2025-04-16 21:00:18.388708,EW9,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136534,2025-04-16 21:00:18.388708,NE1,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136535,2025-04-16 21:00:18.388708,NE10,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136536,2025-04-16 21:00:18.388708,NE11,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136537,2025-04-16 21:00:18.388708,NE12,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136538,2025-04-16 21:00:18.388708,NE13,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136539,2025-04-16 21:00:18.388708,NE14,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136540,2025-04-16 21:00:18.388708,NE15,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136541,2025-04-16 21:00:18.388708,NE16,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136542,2025-04-16 21:00:18.388708,NE17,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136543,2025-04-16 21:00:18.388708,NE3,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136544,2025-04-16 21:00:18.388708,NE4,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136545,2025-04-16 21:00:18.388708,NE5,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136546,2025-04-16 21:00:18.388708,NE6,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136547,2025-04-16 21:00:18.388708,NE7,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136548,2025-04-16 21:00:18.388708,NE8,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136549,2025-04-16 21:00:18.388708,NE9,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136550,2025-04-16 21:00:18.388708,NS1,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136551,2025-04-16 21:00:18.388708,NS10,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136552,2025-04-16 21:00:18.388708,NS11,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136553,2025-04-16 21:00:18.388708,NS12,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136554,2025-04-16 21:00:18.388708,NS13,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136555,2025-04-16 21:00:18.388708,NS14,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136556,2025-04-16 21:00:18.388708,NS15,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136557,2025-04-16 21:00:18.388708,NS16,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136558,2025-04-16 21:00:18.388708,NS17,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136559,2025-04-16 21:00:18.388708,NS18,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136560,2025-04-16 21:00:18.388708,NS19,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136561,2025-04-16 21:00:18.388708,NS2,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136562,2025-04-16 21:00:18.388708,NS20,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136563,2025-04-16 21:00:18.388708,NS21,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136564,2025-04-16 21:00:18.388708,NS22,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136565,2025-04-16 21:00:18.388708,NS23,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136566,2025-04-16 21:00:18.388708,NS24,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136567,2025-04-16 21:00:18.388708,NS25,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136568,2025-04-16 21:00:18.388708,NS26,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136569,2025-04-16 21:00:18.388708,NS27,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136570,2025-04-16 21:00:18.388708,NS28,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136571,2025-04-16 21:00:18.388708,NS3,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136572,2025-04-16 21:00:18.388708,NS4,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136573,2025-04-16 21:00:18.388708,NS5,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136574,2025-04-16 21:00:18.388708,NS7,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136575,2025-04-16 21:00:18.388708,NS8,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136576,2025-04-16 21:00:18.388708,NS9,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136577,2025-04-16 21:00:18.388708,BP1,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136578,2025-04-16 21:00:18.388708,BP10,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136579,2025-04-16 21:00:18.388708,BP11,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136580,2025-04-16 21:00:18.388708,BP12,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136581,2025-04-16 21:00:18.388708,BP13,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136582,2025-04-16 21:00:18.388708,BP2,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136583,2025-04-16 21:00:18.388708,BP3,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136584,2025-04-16 21:00:18.388708,BP4,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136585,2025-04-16 21:00:18.388708,BP5,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136586,2025-04-16 21:00:18.388708,BP6,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136587,2025-04-16 21:00:18.388708,BP7,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136588,2025-04-16 21:00:18.388708,BP8,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136589,2025-04-16 21:00:18.388708,BP9,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136590,2025-04-16 21:00:18.388708,SE1,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136591,2025-04-16 21:00:18.388708,SE2,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136592,2025-04-16 21:00:18.388708,SE3,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136593,2025-04-16 21:00:18.388708,SE4,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136594,2025-04-16 21:00:18.388708,SE5,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136595,2025-04-16 21:00:18.388708,STC,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136596,2025-04-16 21:00:18.388708,SW1,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136597,2025-04-16 21:00:18.388708,SW2,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136598,2025-04-16 21:00:18.388708,SW3,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136599,2025-04-16 21:00:18.388708,SW4,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136600,2025-04-16 21:00:18.388708,SW5,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136601,2025-04-16 21:00:18.388708,SW6,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136602,2025-04-16 21:00:18.388708,SW7,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136603,2025-04-16 21:00:18.388708,SW8,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136604,2025-04-16 21:00:18.388708,PE1,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136605,2025-04-16 21:00:18.388708,PE2,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136606,2025-04-16 21:00:18.388708,PE3,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136607,2025-04-16 21:00:18.388708,PE4,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136608,2025-04-16 21:00:18.388708,PE5,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136609,2025-04-16 21:00:18.388708,PE6,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136610,2025-04-16 21:00:18.388708,PE7,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136611,2025-04-16 21:00:18.388708,PTC,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136612,2025-04-16 21:00:18.388708,PW1,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136613,2025-04-16 21:00:18.388708,PW3,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136614,2025-04-16 21:00:18.388708,PW4,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136615,2025-04-16 21:00:18.388708,PW5,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136616,2025-04-16 21:00:18.388708,PW6,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136617,2025-04-16 21:00:18.388708,PW7,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136618,2025-04-16 21:00:18.388708,TE1,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136619,2025-04-16 21:00:18.388708,TE11,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136620,2025-04-16 21:00:18.388708,TE12,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136621,2025-04-16 21:00:18.388708,TE13,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136622,2025-04-16 21:00:18.388708,TE14,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136623,2025-04-16 21:00:18.388708,TE15,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136624,2025-04-16 21:00:18.388708,TE16,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136625,2025-04-16 21:00:18.388708,TE17,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136626,2025-04-16 21:00:18.388708,TE18,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136627,2025-04-16 21:00:18.388708,TE19,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136628,2025-04-16 21:00:18.388708,TE2,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136629,2025-04-16 21:00:18.388708,TE20,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136630,2025-04-16 21:00:18.388708,TE22,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136631,2025-04-16 21:00:18.388708,TE23,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136632,2025-04-16 21:00:18.388708,TE24,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136633,2025-04-16 21:00:18.388708,TE25,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136634,2025-04-16 21:00:18.388708,TE26,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136635,2025-04-16 21:00:18.388708,TE27,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136636,2025-04-16 21:00:18.388708,TE28,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136637,2025-04-16 21:00:18.388708,TE29,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136638,2025-04-16 21:00:18.388708,TE3,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136639,2025-04-16 21:00:18.388708,TE4,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136640,2025-04-16 21:00:18.388708,TE5,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136641,2025-04-16 21:00:18.388708,TE6,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136642,2025-04-16 21:00:18.388708,TE7,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136643,2025-04-16 21:00:18.388708,TE8,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136644,2025-04-16 21:00:18.388708,TE9,2025-04-17T04:40:00+08:00,2025-04-17T04:50:00+08:00,l
136645,2025-04-16 21:10:18.271592,CC1,2025-04-17T04:50:00+08:00,2025-04-17T05:00:00+08:00,l
136646,2025-04-16 21:10:18.271592,CC10,2025-04-17T04:50:00+08:00,2025-04-17T05:00:00+08:00,l
136647,2025-04-16 21:10:18.271592,CC11,2025-04-17T04:50:00+08:00,2025-04-17T05:00:00+08:00,l
136648,2025-04-16 21:10:18.271592,CC12,2025-04-17T04:50:00+08:00,2025-04-17T05:00:00+08:00,l
136649,2025-04-16 21:10:18.271592,CC13,2025-04-17T04:50:00+08:00,2025-04-17T05:00:00+08:00,l
136650,2025-04-16 21:10:18.271592,CC14,2025-04-17T04:50:00+08:00,2025-04-17T05:00:00+08:00,l
136651,2025-04-16 21:10:18.271592,CC15,2025-04-17T04:50:00+08:00,2025-04-17T05:00:00+08:00,l
136652,2025-04-16 21:10:18.271592,CC16,2025-04-17T04:50:00+08:00,2025-04-17T05:00:00+08:00,l
136653,2025-04-16 21:10:18.271592,CC17,2025-04-17T04:50:00+08:00,2025-04-17T05:00:00+08:00,l
136654,2025-04-16 21:10:18.271592,CC19,2025-04-17T04:50:00+08:00,2025-04-17T05:00:00+08:00,l
136655,2025-04-16 21:10:18.271592,CC2,2025-04-17T04:50:00+08:00,2025-04-17T05:00:00+08:00,l
136656,2025-04-16 21:10:18.271592,CC20,2025-04-17T04:50:00+08:00,2025-04-17T05:00:00+08:00,l
136657,2025-04-16 21:10:18.271592,CC21,2025-04-17T04:50:00+08:00,2025-04-17T05:00:00+08:00,l
136658,2025-04-16 21:10:18.271592,CC22,2025-04-17T04:50:00+08:00,2025-04-17T05:00:00+08:00,l
136659,2025-04-16 21:10:18.271592,CC23,2025-04-17T04:50:00+08:00,2025-04-17T05:00:00+08:00,l
136660,2025-04-16 21:10:18.271592,CC24,2025-04-17T04:50:00+08:00,2025-04-17T05:00:00+08:00,l
136661,2025-04-16 21:10:18.271592,CC25,2025-04-17T04:50:00+08:00,2025-04-17T05:00:00+08:00,l
136662,2025-04-16 21:10:18.271592,CC26,2025-04-17T04:50:00+08:00,2025-04-17T05:00:00+08:00,l
136663,2025-04-16 21:10:18.271592,CC27,2025-04-17T04:50:00+08:00,2025-04-17T05:00:00+08:00,l
136664,2025-04-16 21:10:18.271592,CC28,2025-04-17T04:50:00+08:00,2025-04-17T05:00:00+08:00,l
136665,2025-04-16 21:10:18.271592,CC29,2025-04-17T04:50:00+08:00,2025-04-17T05:00:00+08:00,l
136666,2025-04-16 21:10:18.271592,CC3,2025-04-17T04:50:00+08:00,2025-04-17T05:00:00+08:00,l
136667,2025-04-16 21:10:18.271592,CC4,2025-04-17T04:50:00+08:00,2025-04-17T05:00:00+08:00,l
136668,2025-04-16 21:10:18.271592,CC5,2025-04-17T04:50:00+08:00,2025-04-17T05:00:00+08:00,l
136669,2025-04-16 21:10:18.271592,CC6,2025-04-17T04:50:00+08:00,2025-04-17T05:00:00+08:00,l
136670,2025-04-16 21:10:18.271592,CC7,2025-04-17T04:50:00+08:00,2025-04-17T05:00:00+08:00,l
