id,created_at,station,start_time,end_time,crowd_level
86031,2025-04-14 21:00:18.376141,CC1,2025-04-15T04:40:00+08:00,2025-04-15T04:50:00+08:00,l
86032,2025-04-14 21:00:18.376141,CC10,2025-04-15T04:40:00+08:00,2025-04-15T04:50:00+08:00,l
86033,2025-04-14 21:00:18.376141,CC11,2025-04-15T04:40:00+08:00,2025-04-15T04:50:00+08:00,l
86034,2025-04-14 21:00:18.376141,CC12,2025-04-15T04:40:00+08:00,2025-04-15T04:50:00+08:00,l
86035,2025-04-14 21:00:18.376141,CC13,2025-04-15T04:40:00+08:00,2025-04-15T04:50:00+08:00,l
86036,2025-04-14 21:00:18.376141,CC14,2025-04-15T04:40:00+08:00,2025-04-15T04:50:00+08:00,l
86037,2025-04-14 21:00:18.376141,CC15,2025-04-15T04:40:00+08:00,2025-04-15T04:50:00+08:00,l
86038,2025-04-14 21:00:18.376141,CC16,2025-04-15T04:40:00+08:00,2025-04-15T04:50:00+08:00,l
86039,2025-04-14 21:00:18.376141,CC17,2025-04-15T04:40:00+08:00,2025-04-15T04:50:00+08:00,l
86040,2025-04-14 21:00:18.376141,CC19,2025-04-15T04:40:00+08:00,2025-04-15T04:50:00+08:00,l
86041,2025-04-14 21:00:18.376141,CC2,2025-04-15T04:40:00+08:00,2025-04-15T04:50:00+08:00,l
86042,2025-04-14 21:00:18.376141,CC20,2025-04-15T04:40:00+08:00,2025-04-15T04:50:00+08:00,l
86043,2025-04-14 21:00:18.376141,CC21,2025-04-15T04:40:00+08:00,2025-04-15T04:50:00+08:00,l
86044,2025-04-14 21:00:18.376141,CC22,2025-04-15T04:40:00+08:00,2025-04-15T04:50:00+08:00,l
86045,2025-04-14 21:00:18.376141,CC23,2025-04-15T04:40:00+08:00,2025-04-15T04:50:00+08:00,l
86046,2025-04-14 21:00:18.376141,CC24,2025-04-15T04:40:00+08:00,2025-04-15T04:50:00+08:00,l
86047,2025-04-14 21:00:18.376141,CC25,2025-04-15T04:40:00+08:00,2025-04-15T04:50:00+08:00,l
86048,2025-04-14 21:00:18.376141,CC26,2025-04-15T04:40:00+08:00,2025-04-15T04:50:00+08:00,l
86049,2025-04-14 21:00:18.376141,CC27,2025-04-15T04:40:00+08:00,2025-04-15T04:50:00+08:00,l
86050,2025-04-14 21:00:18.376141,CC28,2025-04-15T04:40:00+08:00,2025-04-15T04:50:00+08:00,l
86051,2025-04-14 21:00:18.376141,CC29,2025-04-15T04:40:00+08:00,2025-04-15T04:50:00+08:00,l
86052,2025-04-14 21:00:18.376141,CC3,2025-04-15T04:40:00+08:00,2025-04-15T04:50:00+08:00,l
86053,2025-04-14 21:00:18.376141,CC4,2025-04-15T04:40:00+08:00,2025-04-15T04:50:00+08:00,l
86054,2025-04-14 21:00:18.376141,CC5,2025-04-15T04:40:00+08:00,2025-04-15T04:50:00+08:00,l
86055,2025-04-14 21:00:18.376141,CC6,2025-04-15T04:40:00+08:00,2025-04-15T04:50:00+08:00,l
86056,2025-04-14 21:00:18.376141,CC7,2025-04-15T04:40:00+08:00,2025-04-15T04:50:00+08:00,l
86057,2025-04-14 21:00:18.376141,CC8,2025-04-15T04:40:00+08:00,2025-04-15T04:50:00+08:00,l
86058,2025-04-14 21:00:18.376141,CC9,2025-04-15T04:40:00+08:00,2025-04-15T04:50:00+08:00,l
86059,2025-04-14 21:00:18.376141,CE1,2025-04-15T04:40:00+08:00,2025-04-15T04:50:00+08:00,l
